id,画像名,物件名,車番,地域名,分類番号,ひらがな,入出庫日,カテゴリ,幅,高さ,左上x座標,左上y座標,右下x座標,右下y座標
232048,30111_20190906225216.jpg,イオン稲毛,2862,千葉,580.0,よ,2019-09-06 22:51:38,2-1_all_corrected,46,34,386,77,432,111
230386,30072_20190906080711.jpg,関西スーパー京阪大和田１F,6548,なにわ,800.0,あ,2019-09-06 08:06:41,2-1_all_corrected,66,64,532,244,598,308
231865,30090_20190906201751.jpg,イトーヨーカドー木場 西棟,1334,習志野,301.0,ほ,2019-09-06 20:17:28,2-1_all_corrected,88,43,135,407,223,450
231891,30046_20190906204221.jpg,マミーマート船橋日大[地上],1003,習志野,583.0,め,2019-09-06 20:41:48,2-1_all_corrected,88,71,457,359,545,430
231469,30144_20190906175247.jpg,イオン幕張,8719,千葉,580.0,の,2019-09-06 17:52:24,2-1_all_corrected,78,58,378,293,456,351
230742,30111_20190906114349.jpg,イオン稲毛,1040,千葉,584.0,こ,2019-09-06 11:43:04,2-1_all_corrected,59,45,297,167,356,212
231807,30046_20190906194745.jpg,マミーマート船橋日大[地上],*123,習志野,586.0,せ,2019-09-06 19:47:15,2-1_all_corrected,76,59,269,168,345,227
231699,30110_20190906190818.jpg,イオン金沢八景,6027,横浜,330.0,ふ,2019-09-06 19:07:55,2-1_all_corrected,56,43,379,128,435,171
231838,30167_20190906200159.jpg,イオン東雲店,1001,品川,342.0,み,2019-09-06 20:01:32,2-1_all_corrected,45,33,263,221,308,254
231236,30139_20190906160646.jpg,イオン板橋ショッピングセンター,1282,越谷,480.0,り,2019-09-06 16:06:20,2-1_all_corrected,80,65,406,373,486,438
231458,30144_20190906175032.jpg,イオン幕張,1216,習志野,338.0,み,2019-09-06 17:50:05,2-1_all_corrected,78,58,222,227,300,285
232024,30094_20190906221959.jpg,西友熱田三番町店,2509,名古屋,330.0,ろ,2019-09-06 22:19:14,2-1_all_corrected,56,43,165,202,221,245
231467,30169_20190906175225.jpg,イオン相模原ショッピングセンター,1237,相模,331.0,ち,2019-09-06 17:51:52,2-1_all_corrected,80,61,381,219,461,280
231655,30169_20190906185306.jpg,イオン相模原ショッピングセンター,5533,相模,330.0,あ,2019-09-06 18:52:36,2-1_all_corrected,51,42,345,138,396,180
231343,30103_20190906165957.jpg,八尾老原１丁目,**77,大阪,31.0,つ,2019-09-06 16:59:21,2-1_all_corrected,44,32,394,80,438,112
231972,30080_20190906213906.jpg,フォーレストモール新前橋,*383,群馬,-1.0,る,2019-09-06 21:38:36,2-1_all_corrected,70,54,214,132,284,186
231981,30167_20190906214621.jpg,イオン東雲店,6702,横浜,304.0,ま,2019-09-06 21:45:55,2-1_all_corrected,87,72,73,323,160,395
230402,30072_20190906082042.jpg,関西スーパー京阪大和田１F,3022,奈良,830.0,あ,2019-09-06 08:20:15,2-1_all_corrected,58,43,141,160,199,203
231988,30167_20190906215127.jpg,イオン東雲店,4635,足立,481.0,り,2019-09-06 21:51:01,2-1_all_corrected,27,31,85,35,112,66
231729,30046_20190906191724.jpg,マミーマート船橋日大[地上],*327,習志野,532.0,す,2019-09-06 19:16:56,2-1_all_corrected,70,61,308,152,378,213
231943,30169_20190906211117.jpg,イオン相模原ショッピングセンター,1167,相模,583.0,き,2019-09-06 21:10:36,2-1_all_corrected,46,37,290,142,336,179
231711,30111_20190906191308.jpg,イオン稲毛,6646,千葉,500.0,と,2019-09-06 19:11:03,2-1_all_corrected,53,40,336,134,389,174
231381,30111_20190906171444.jpg,イオン稲毛,2567,千葉,581.0,く,2019-09-06 17:13:09,2-1_all_corrected,74,58,222,201,296,259
230637,30144_20190906104655.jpg,イオン幕張,3199,千葉,580.0,み,2019-09-06 10:46:30,2-1_all_corrected,58,43,145,166,203,209
231910,30045_20190906204831.jpg,マックスバリュー徳川明倫,5275,名古屋,-1.0,い,2019-09-06 20:48:03,2-1_all_corrected,56,46,185,232,241,278
231548,30115_20190906181513.jpg,イオン南行徳（平面）,**31,習志野,341.0,つ,2019-09-06 18:14:50,2-1_all_corrected,73,57,399,183,472,240
231745,30078_20190906192034.jpg,イオンスタイル仙台卸町店,7583,仙台,530.0,あ,2019-09-06 19:20:03,2-1_all_corrected,76,55,326,177,402,232
231319,30144_20190906164959.jpg,イオン幕張,2525,千葉,560.0,り,2019-09-06 16:49:34,2-1_all_corrected,80,55,331,317,411,372
230690,30110_20190906111815.jpg,イオン金沢八景,1955,横浜,532.0,ふ,2019-09-06 11:17:54,2-1_all_corrected,49,37,72,55,121,92
231546,30046_20190906181400.jpg,マミーマート船橋日大[地上],1335,千葉,581.0,て,2019-09-06 18:13:36,2-1_all_corrected,73,62,385,174,458,236
230864,30167_20190906124927.jpg,イオン東雲店,*425,品川,302.0,ほ,2019-09-06 12:49:03,2-1_all_corrected,95,55,57,395,152,450
230654,30169_20190906105625.jpg,イオン相模原ショッピングセンター,7592,相模,300.0,ろ,2019-09-06 10:56:06,2-1_all_corrected,49,36,355,81,404,117
231540,30144_20190906181246.jpg,イオン幕張,2091,足立,302.0,そ,2019-09-06 18:12:21,2-1_all_corrected,78,52,250,219,328,271
231920,30163_20190906205332.jpg,コープ葛飾白鳥店(地上),***8,足立,-1.0,す,2019-09-06 20:53:00,2-1_all_corrected,54,44,282,73,336,117
231578,30144_20190906182523.jpg,イオン幕張,**77,千葉,373.0,や,2019-09-06 18:24:56,2-1_all_corrected,72,53,198,188,270,241
231547,30006_20190906181501.jpg,スギ薬局南千里,8807,大阪,330.0,ね,2019-09-06 18:14:50,2-1_all_corrected,82,49,455,0,537,49
231585,30169_20190906182622.jpg,イオン相模原ショッピングセンター,4686,川越,500.0,と,2019-09-06 18:25:56,2-1_all_corrected,87,72,414,368,501,440
219367,30078_20190901132232.jpg,イオンスタイル仙台卸町店,1000,八戸,306.0,て,2019-09-01 13:22:09,2-1_all_corrected,55,42,317,46,372,88
220229,30144_20190901164358.jpg,イオン幕張,**28,千葉,339.0,ゆ,2019-09-01 16:43:33,2-1_all_corrected,55,41,201,145,256,186
220827,30039_20190901183932.jpg,イトーヨーカドー大井町,*127,品川,341.0,ろ,2019-09-01 18:39:05,2-1_all_corrected,67,67,84,174,151,241
220686,30139_20190901181657.jpg,イオン板橋ショッピングセンター,*326,練馬,583.0,な,2019-09-01 18:16:25,2-1_all_corrected,96,74,420,317,516,391
219152,30001_20190901121102.jpg,関西スーパー高石駅前,2438,神戸,335.0,も,2019-09-01 12:10:42,2-1_all_corrected,89,62,345,209,434,271
220447,30078_20190901173415.jpg,イオンスタイル仙台卸町店,***8,仙台,320.0,た,2019-09-01 17:33:43,2-1_all_corrected,85,58,367,285,452,343
219164,30111_20190901121553.jpg,イオン稲毛,6531,千葉,583.0,い,2019-09-01 12:14:54,2-1_all_corrected,46,35,382,79,428,114
220829,30072_20190901183945.jpg,関西スーパー京阪大和田１F,5232,大阪,580.0,れ,2019-09-01 18:39:21,2-1_all_corrected,44,33,154,71,198,104
219507,30169_20190901140000.jpg,イオン相模原ショッピングセンター,7069,相模,301.0,む,2019-09-01 13:59:29,2-1_all_corrected,57,34,172,89,229,123
219351,30046_20190901131641.jpg,マミーマート船橋日大[地上],9788,習志野,301.0,さ,2019-09-01 13:16:09,2-1_all_corrected,44,32,173,49,217,81
219960,30111_20190901154932.jpg,イオン稲毛,***7,千葉,379.0,ね,2019-09-01 15:48:34,2-1_all_corrected,64,54,265,194,329,248
220012,30111_20190901160210.jpg,イオン稲毛,1113,千葉,542.0,り,2019-09-01 16:01:11,2-1_all_corrected,53,42,240,171,293,213
219994,30144_20190901155529.jpg,イオン幕張,2574,千葉,331.0,ゆ,2019-09-01 15:54:59,2-1_all_corrected,74,51,292,239,366,290
220889,30167_20190901185504.jpg,イオン東雲店,8246,足立,302.0,ち,2019-09-01 18:54:28,2-1_all_corrected,54,39,280,246,334,285
219933,30144_20190901154227.jpg,イオン幕張,4704,千葉,503.0,さ,2019-09-01 15:42:03,2-1_all_corrected,52,38,169,108,221,146
219792,30110_20190901151238.jpg,イオン金沢八景,1001,横浜,313.0,つ,2019-09-01 15:12:03,2-1_all_corrected,47,39,365,92,412,131
220289,30014_20190901165501.jpg,フォルテ蘇我ベルク棟,***5,千葉,30.0,ひ,2019-09-01 16:54:29,2-1_all_corrected,38,41,53,18,91,59
219162,30169_20190901121438.jpg,イオン相模原ショッピングセンター,**55,相模,351.0,の,2019-09-01 12:14:15,2-1_all_corrected,75,66,329,220,404,286
220448,30159_20190901173420.jpg,イオン臼井,*589,成田,330.0,せ,2019-09-01 17:33:52,2-1_all_corrected,72,55,245,176,317,231
219191,30090_20190901122125.jpg,イトーヨーカドー木場 西棟,3865,足立,301.0,や,2019-09-01 12:21:05,2-1_all_corrected,53,39,258,173,311,212
219368,30078_20190901132243.jpg,イオンスタイル仙台卸町店,1000,八戸,306.0,て,2019-09-01 13:22:10,2-1_all_corrected,101,73,289,333,390,406
220484,30078_20190901174220.jpg,イオンスタイル仙台卸町店,5637,仙台,580.0,せ,2019-09-01 17:41:57,2-1_all_corrected,52,41,316,102,368,143
218849,30169_20190901103557.jpg,イオン相模原ショッピングセンター,**23,相模,580.0,ゆ,2019-09-01 10:35:29,2-1_all_corrected,75,60,278,99,353,159
221104,30072_20190901195433.jpg,関西スーパー京阪大和田１F,5678,大阪,408.0,て,2019-09-01 19:54:01,2-1_all_corrected,51,42,99,110,150,152
219903,30072_20190901153617.jpg,関西スーパー京阪大和田１F,*101,大阪,583.0,よ,2019-09-01 15:35:49,2-1_all_corrected,84,62,306,244,390,306
220886,30110_20190901185256.jpg,イオン金沢八景,8184,横浜,330.0,ね,2019-09-01 18:52:35,2-1_all_corrected,54,42,398,136,452,178
219335,30132_20190901131108.jpg,イオンスタイル東神奈川,7245,横浜,301.0,ろ,2019-09-01 13:10:37,2-1_all_corrected,54,42,367,125,421,167
220272,30167_20190901165116.jpg,イオン東雲店,9782,足立,302.0,の,2019-09-01 16:50:44,2-1_all_corrected,53,43,368,253,421,296
220616,30144_20190901180154.jpg,イオン幕張,*725,千葉,540.0,り,2019-09-01 18:01:33,2-1_all_corrected,80,56,247,274,327,330
219599,30137_20190901142322.jpg,イオンスタイル品川シーサイド,*131,品川,341.0,み,2019-09-01 14:22:56,2-1_all_corrected,72,57,134,96,206,153
220611,30144_20190901175943.jpg,イオン幕張,***1,千葉,382.0,ふ,2019-09-01 17:59:22,2-1_all_corrected,89,64,330,383,419,447
219044,30066_20190901113813.jpg,ジョーシン和泉中央,8008,和泉,31.0,そ,2019-09-01 11:37:40,2-1_all_corrected,52,40,376,133,428,173
220307,30144_20190901165906.jpg,イオン幕張,7439,千葉,503.0,す,2019-09-01 16:58:44,2-1_all_corrected,76,53,275,240,351,293
218966,30072_20190901111336.jpg,関西スーパー京阪大和田１F,7711,大阪,334.0,な,2019-09-01 11:12:37,2-1_all_corrected,102,80,143,293,245,373
219418,30111_20190901133721.jpg,イオン稲毛,4585,袖ヶ浦,330.0,せ,2019-09-01 13:36:03,2-1_all_corrected,53,44,222,135,275,179
219081,30139_20190901115035.jpg,イオン板橋ショッピングセンター,8976,多摩,480.0,れ,2019-09-01 11:50:08,2-1_all_corrected,41,38,219,85,260,123
219247,30111_20190901124244.jpg,イオン稲毛,8430,千葉,330.0,ち,2019-09-01 12:41:18,2-1_all_corrected,57,47,366,131,423,178
219075,30139_20190901114835.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019-09-01 11:48:06,2-1_all_corrected,78,62,336,273,414,335
220560,30078_20190901175048.jpg,イオンスタイル仙台卸町店,2717,仙台,300.0,ふ,2019-09-01 17:49:59,2-1_all_corrected,70,52,306,150,376,202
219240,30078_20190901124042.jpg,イオンスタイル仙台卸町店,1205,仙台,583.0,ま,2019-09-01 12:40:13,2-1_all_corrected,84,53,253,224,337,277
220998,30091_20190901192440.jpg,イトーヨーカドー木場 立体,7213,足立,502.0,つ,2019-09-01 19:24:17,2-1_all_corrected,73,57,300,99,373,156
221076,30079_20190901194419.jpg,ピットデザイン仙台卸町駅前駐車場,***1,仙台,346.0,ね,2019-09-01 19:43:57,2-1_all_corrected,77,59,281,205,358,264
220396,30144_20190901172045.jpg,イオン幕張,5518,富山,300.0,み,2019-09-01 17:20:22,2-1_all_corrected,80,49,232,187,312,236
220706,30063_20190901182030.jpg,コーナン相模原小山モール,1999,多摩,531.0,ほ,2019-09-01 18:19:55,2-1_all_corrected,51,47,473,150,524,197
219822,30111_20190901151658.jpg,イオン稲毛,1215,成田,584.0,あ,2019-09-01 15:15:09,2-1_all_corrected,70,56,175,166,245,222
220739,30078_20190901182412.jpg,イオンスタイル仙台卸町店,2501,仙台,583.0,あ,2019-09-01 18:23:45,2-1_all_corrected,78,64,147,178,225,242
220730,30167_20190901182311.jpg,イオン東雲店,*188,品川,395.0,る,2019-09-01 18:22:48,2-1_all_corrected,40,30,387,88,427,118
219487,30139_20190901135522.jpg,イオン板橋ショッピングセンター,5024,練馬,480.0,れ,2019-09-01 13:54:50,2-1_all_corrected,75,63,265,297,340,360
218935,30111_20190901110513.jpg,イオン稲毛,1133,川崎,330.0,ゆ,2019-09-01 11:04:09,2-1_all_corrected,53,45,184,132,237,177
221047,30091_20190901193550.jpg,イトーヨーカドー木場 立体,1450,足立,530.0,そ,2019-09-01 19:35:19,2-1_all_corrected,88,64,127,311,215,375
220996,30110_20190901192420.jpg,イオン金沢八景,3245,横浜,505.0,ぬ,2019-09-01 19:23:53,2-1_all_corrected,48,46,88,134,136,180
219870,30145_20190901152359.jpg,イオン高根木戸,*414,習志野,583.0,の,2019-09-01 15:23:35,2-1_all_corrected,72,54,278,136,350,190
220754,30062_20190901182656.jpg,ミスミモール,***3,神戸,30.0,ふ,2019-09-01 18:26:17,2-1_all_corrected,66,54,218,171,284,225
219848,30078_20190901152107.jpg,イオンスタイル仙台卸町店,*888,仙台,315.0,さ,2019-09-01 15:20:36,2-1_all_corrected,85,58,252,244,337,302
219246,30078_20190901124233.jpg,イオンスタイル仙台卸町店,*420,仙台,330.0,て,2019-09-01 12:42:11,2-1_all_corrected,51,49,164,87,215,136
221015,30167_20190901193056.jpg,イオン東雲店,2220,多摩,530.0,も,2019-09-01 19:30:30,2-1_all_corrected,71,60,220,97,291,157
221227,30098_20190901204720.jpg,BRANCH仙台（東棟）,*211,仙台,333.0,ぬ,2019-09-01 20:46:48,2-1_all_corrected,112,74,253,374,365,448
219421,30110_20190901133811.jpg,イオン金沢八景,1123,横浜,552.0,み,2019-09-01 13:37:41,2-1_all_corrected,50,40,386,91,436,131
218960,30110_20190901111226.jpg,イオン金沢八景,4254,横浜,505.0,な,2019-09-01 11:12:03,2-1_all_corrected,68,54,184,96,252,150
219846,30144_20190901152034.jpg,イオン幕張,7595,習志野,500.0,わ,2019-09-01 15:20:00,2-1_all_corrected,54,37,155,109,209,146
219011,30114_20190901112846.jpg,イオン南行徳（立体）,***4,習志野,342.0,ら,2019-09-01 11:28:23,2-1_all_corrected,69,53,144,249,213,302
220731,30063_20190901182323.jpg,コーナン相模原小山モール,8962,相模,580.0,や,2019-09-01 18:22:35,2-1_all_corrected,70,63,521,305,591,368
221287,30110_20190901211808.jpg,イオン金沢八景,1211,横浜,364.0,さ,2019-09-01 21:17:44,2-1_all_corrected,51,41,368,80,419,121
219640,30167_20190901143248.jpg,イオン東雲店,9301,足立,301.0,や,2019-09-01 14:32:25,2-1_all_corrected,54,42,299,150,353,192
220707,30078_20190901182033.jpg,イオンスタイル仙台卸町店,5555,仙台,301.0,け,2019-09-01 18:19:59,2-1_all_corrected,52,44,345,66,397,110
221242,30139_20190901205042.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019-09-01 20:50:15,2-1_all_corrected,72,58,237,239,309,297
220700,30139_20190901181911.jpg,イオン板橋ショッピングセンター,7779,練馬,530.0,と,2019-09-01 18:18:45,2-1_all_corrected,78,59,255,290,333,349
219824,30110_20190901151709.jpg,イオン金沢八景,*753,横浜,347.0,ひ,2019-09-01 15:16:43,2-1_all_corrected,84,70,172,179,256,249
219215,30169_20190901123024.jpg,イオン相模原ショッピングセンター,**44,相模,532.0,ち,2019-09-01 12:29:42,2-1_all_corrected,89,68,236,101,325,169
220977,30078_20190901191711.jpg,イオンスタイル仙台卸町店,8672,仙台,530.0,ち,2019-09-01 19:16:49,2-1_all_corrected,92,61,330,353,422,414
218920,30144_20190901110047.jpg,イオン幕張,*511,千葉,343.0,と,2019-09-01 11:00:24,2-1_all_corrected,58,43,185,128,243,171
221294,30115_20190901212337.jpg,イオン南行徳（平面）,4631,習志野,580.0,は,2019-09-01 21:23:07,2-1_all_corrected,59,44,378,242,437,286
219654,30144_20190901143630.jpg,イオン幕張,3038,千葉,480.0,れ,2019-09-01 14:36:02,2-1_all_corrected,71,56,319,292,390,348
219230,30110_20190901123642.jpg,イオン金沢八景,9859,横浜,581.0,さ,2019-09-01 12:36:17,2-1_all_corrected,49,34,98,66,147,100
219808,30167_20190901151508.jpg,イオン東雲店,2161,品川,302.0,せ,2019-09-01 15:14:37,2-1_all_corrected,94,64,40,386,134,450
219837,30144_20190901151840.jpg,イオン幕張,7221,千葉,581.0,か,2019-09-01 15:18:16,2-1_all_corrected,74,54,141,205,215,259
220383,30137_20190901171717.jpg,イオンスタイル品川シーサイド,*700,習志野,532.0,は,2019-09-01 17:16:49,2-1_all_corrected,80,61,319,180,399,241
219255,30110_20190901124519.jpg,イオン金沢八景,2157,横浜,530.0,め,2019-09-01 12:44:53,2-1_all_corrected,41,35,432,63,473,98
220111,30144_20190901161803.jpg,イオン幕張,1226,習志野,338.0,ら,2019-09-01 16:17:30,2-1_all_corrected,58,44,206,167,264,211
220575,30110_20190901175319.jpg,イオン金沢八景,8000,横浜,30.0,や,2019-09-01 17:52:54,2-1_all_corrected,73,60,398,144,471,204
221037,30139_20190901193432.jpg,イオン板橋ショッピングセンター,1228,春日部,537.0,ち,2019-09-01 19:33:55,2-1_all_corrected,56,44,256,154,312,198
220543,30167_20190901174838.jpg,イオン東雲店,1212,品川,393.0,の,2019-09-01 17:48:13,2-1_all_corrected,78,60,149,250,227,310
221234,30139_20190901205000.jpg,イオン板橋ショッピングセンター,1282,越谷,480.0,り,2019-09-01 20:49:33,2-1_all_corrected,73,65,314,304,387,369
220715,30169_20190901182120.jpg,イオン相模原ショッピングセンター,8453,相模,502.0,と,2019-09-01 18:20:46,2-1_all_corrected,93,54,332,339,425,393
221065,30167_20190901194036.jpg,イオン東雲店,**18,足立,393.0,ろ,2019-09-01 19:40:13,2-1_all_corrected,52,39,334,265,386,304
220349,30111_20190901170948.jpg,イオン稲毛,7962,千葉,302.0,な,2019-09-01 17:08:36,2-1_all_corrected,54,43,160,131,214,174
220382,30039_20190901171704.jpg,イトーヨーカドー大井町,1890,世田谷,300.0,せ,2019-09-01 17:16:35,2-1_all_corrected,80,57,300,114,380,171
220144,30046_20190901162519.jpg,マミーマート船橋日大[地上],3332,習志野,502.0,す,2019-09-01 16:24:51,2-1_all_corrected,69,53,294,186,363,239
219836,30111_20190901151831.jpg,イオン稲毛,7316,袖ヶ浦,330.0,つ,2019-09-01 15:17:38,2-1_all_corrected,52,46,264,180,316,226
219467,30110_20190901135000.jpg,イオン金沢八景,9065,横浜,304.0,む,2019-09-01 13:49:23,2-1_all_corrected,69,59,164,151,233,210
218926,30139_20190901110116.jpg,イオン板橋ショッピングセンター,1704,練馬,302.0,と,2019-09-01 11:00:48,2-1_all_corrected,53,42,271,195,324,237
220982,30157_20190901191810.jpg,関西スーパー中央,8366,神戸,400.0,は,2019-09-01 19:17:50,2-1_all_corrected,56,41,107,407,163,448
219494,30111_20190901135659.jpg,イオン稲毛,1040,千葉,501.0,て,2019-09-01 13:55:29,2-1_all_corrected,66,55,343,153,409,208
220175,30144_20190901163221.jpg,イオン幕張,3713,習志野,301.0,む,2019-09-01 16:31:55,2-1_all_corrected,59,43,233,159,292,202
220347,30046_20190901170932.jpg,マミーマート船橋日大[地上],*610,習志野,584.0,こ,2019-09-01 17:09:05,2-1_all_corrected,54,42,252,103,306,145
219699,30144_20190901144542.jpg,イオン幕張,5938,習志野,501.0,ひ,2019-09-01 14:45:14,2-1_all_corrected,71,50,221,165,292,215
219639,30144_20190901143248.jpg,イオン幕張,4845,千葉,301.0,る,2019-09-01 14:32:21,2-1_all_corrected,59,42,148,132,207,174
220545,30144_20190901174858.jpg,イオン幕張,1229,千葉,536.0,ぬ,2019-09-01 17:48:33,2-1_all_corrected,72,55,267,195,339,250
219853,30111_20190901152206.jpg,イオン稲毛,1103,千葉,563.0,ろ,2019-09-01 15:20:39,2-1_all_corrected,56,42,377,129,433,171
221235,30139_20190901205007.jpg,イオン板橋ショッピングセンター,5024,練馬,480.0,れ,2019-09-01 20:49:38,2-1_all_corrected,73,62,429,327,502,389
220542,30072_20190901174826.jpg,関西スーパー京阪大和田１F,*557,大阪,531.0,ゆ,2019-09-01 17:47:08,2-1_all_corrected,63,62,460,226,523,288
219291,30169_20190901125713.jpg,イオン相模原ショッピングセンター,2392,相模,530.0,む,2019-09-01 12:56:44,2-1_all_corrected,89,72,189,261,278,333
219057,30115_20190901114129.jpg,イオン南行徳（平面）,*111,品川,30.0,の,2019-09-01 11:41:05,2-1_all_corrected,72,64,418,150,490,214
219862,30169_20190901152320.jpg,イオン相模原ショッピングセンター,***1,相模,803.0,と,2019-09-01 15:22:54,2-1_all_corrected,72,53,312,155,384,208
220779,30139_20190901183119.jpg,イオン板橋ショッピングセンター,6105,練馬,480.0,れ,2019-09-01 18:30:44,2-1_all_corrected,72,63,201,279,273,342
220913,30110_20190901190109.jpg,イオン金沢八景,**10,横浜,368.0,の,2019-09-01 19:00:39,2-1_all_corrected,63,61,506,109,569,170
219059,30139_20190901114223.jpg,イオン板橋ショッピングセンター,1282,越谷,480.0,り,2019-09-01 11:42:01,2-1_all_corrected,75,61,281,297,356,358
220325,30144_20190901170329.jpg,イオン幕張,2018,千葉,333.0,ら,2019-09-01 17:03:04,2-1_all_corrected,55,36,165,159,220,195
220587,30144_20190901175512.jpg,イオン幕張,*707,千葉,348.0,ね,2019-09-01 17:54:31,2-1_all_corrected,83,59,294,324,377,383
220866,30046_20190901184905.jpg,マミーマート船橋日大[地上],1129,習志野,537.0,り,2019-09-01 18:48:41,2-1_all_corrected,36,30,146,28,182,58
220268,30110_20190901165055.jpg,イオン金沢八景,3841,横浜,331.0,も,2019-09-01 16:50:29,2-1_all_corrected,62,60,47,190,109,250
221143,30046_20190901200826.jpg,マミーマート船橋日大[地上],***8,習志野,584.0,こ,2019-09-01 20:07:52,2-1_all_corrected,81,75,493,261,574,336
220065,30137_20190901161008.jpg,イオンスタイル品川シーサイド,*131,品川,341.0,み,2019-09-01 16:09:41,2-1_all_corrected,80,60,125,138,205,198
220401,30137_20190901172217.jpg,イオンスタイル品川シーサイド,2010,品川,534.0,せ,2019-09-01 17:21:48,2-1_all_corrected,102,62,344,388,446,450
218697,30145_20190901093851.jpg,イオン高根木戸,*565,練馬,501.0,む,2019-09-01 09:38:29,2-1_all_corrected,57,45,285,88,342,133
219321,30022_20190901130713.jpg,業務スーパー平野駅前,***8,大阪,30.0,も,2019-09-01 13:06:48,2-1_all_corrected,41,34,428,94,469,128
220634,30115_20190901180703.jpg,イオン南行徳（平面）,***7,足立,349.0,る,2019-09-01 18:06:39,2-1_all_corrected,74,59,408,214,482,273
219317,30070_20190901130513.jpg,カナートモール住道第一,**55,大阪,31.0,す,2019-09-01 13:04:42,2-1_all_corrected,74,57,357,143,431,200
219787,30144_20190901151117.jpg,イオン幕張,1212,千葉,550.0,り,2019-09-01 15:10:53,2-1_all_corrected,52,35,198,90,250,125
220054,30144_20190901160717.jpg,イオン幕張,3900,群馬,531.0,に,2019-09-01 16:06:52,2-1_all_corrected,82,59,348,290,430,349
220266,30144_20190901165024.jpg,イオン幕張,**39,野田,335.0,た,2019-09-01 16:50:03,2-1_all_corrected,77,59,333,307,410,366
220430,30169_20190901172914.jpg,イオン相模原ショッピングセンター,6000,相模,339.0,そ,2019-09-01 17:28:35,2-1_all_corrected,97,76,193,314,290,390
219310,30137_20190901130302.jpg,イオンスタイル品川シーサイド,9314,品川,480.0,れ,2019-09-01 13:02:40,2-1_all_corrected,81,56,358,394,439,450
220605,30144_20190901175806.jpg,イオン幕張,6792,千葉,302.0,そ,2019-09-01 17:57:39,2-1_all_corrected,92,67,289,320,381,387
219981,30169_20190901155318.jpg,イオン相模原ショッピングセンター,3980,相模,580.0,ふ,2019-09-01 15:52:42,2-1_all_corrected,67,55,395,39,462,94
219975,30169_20190901155232.jpg,イオン相模原ショッピングセンター,6681,相模,580.0,は,2019-09-01 15:51:58,2-1_all_corrected,80,63,276,110,356,173
220803,30103_20190901183433.jpg,八尾老原１丁目,9999,大阪,31.0,む,2019-09-01 18:34:00,2-1_all_corrected,94,70,370,322,464,392
219515,30139_20190901140209.jpg,イオン板橋ショッピングセンター,1282,越谷,480.0,り,2019-09-01 14:01:39,2-1_all_corrected,81,67,382,350,463,417
220452,30063_20190901173450.jpg,コーナン相模原小山モール,5100,豊橋,581.0,す,2019-09-01 17:34:06,2-1_all_corrected,40,34,317,90,357,124
219375,30046_20190901132627.jpg,マミーマート船橋日大[地上],4834,習志野,530.0,そ,2019-09-01 13:26:03,2-1_all_corrected,41,32,320,265,361,297
220455,30144_20190901173541.jpg,イオン幕張,8801,千葉,331.0,ち,2019-09-01 17:35:06,2-1_all_corrected,88,59,271,330,359,389
219140,30046_20190901120754.jpg,マミーマート船橋日大[地上],1352,習志野,538.0,ひ,2019-09-01 12:07:24,2-1_all_corrected,58,78,542,252,600,330
220658,30168_20190901181235.jpg,イオン東雲店（屋上）,3030,足立,339.0,る,2019-09-01 18:12:12,2-1_all_corrected,77,61,421,120,498,181
220832,30125_20190901184031.jpg,カスミ柏たなか駅前店,1360,柏,530.0,た,2019-09-01 18:40:00,2-1_all_corrected,65,32,195,330,260,362
220851,30090_20190901184540.jpg,イトーヨーカドー木場 西棟,7778,足立,331.0,さ,2019-09-01 18:45:19,2-1_all_corrected,56,42,208,194,264,236
219311,30136_20190901130307.jpg,イオンスタイル新百合ヶ丘,4798,川崎,300.0,ふ,2019-09-01 13:02:37,2-1_all_corrected,58,44,335,147,393,191
220099,30169_20190901161530.jpg,イオン相模原ショッピングセンター,4459,足立,480.0,れ,2019-09-01 16:14:56,2-1_all_corrected,73,66,283,270,356,336
219576,30090_20190901141711.jpg,イトーヨーカドー木場 西棟,8000,足立,584.0,み,2019-09-01 14:16:47,2-1_all_corrected,54,40,194,190,248,230
219929,30144_20190901154045.jpg,イオン幕張,2712,練馬,331.0,せ,2019-09-01 15:40:18,2-1_all_corrected,72,50,174,207,246,257
218890,30111_20190901105240.jpg,イオン稲毛,8080,千葉,540.0,た,2019-09-01 10:51:41,2-1_all_corrected,54,42,340,130,394,172
219179,30111_20190901121841.jpg,イオン稲毛,*113,千葉,342.0,む,2019-09-01 12:17:22,2-1_all_corrected,57,48,249,153,306,201
220498,30072_20190901174333.jpg,関西スーパー京阪大和田１F,2626,大阪,333.0,ゆ,2019-09-01 17:43:12,2-1_all_corrected,48,38,378,47,426,85
220233,30144_20190901164457.jpg,イオン幕張,8543,千葉,301.0,も,2019-09-01 16:44:34,2-1_all_corrected,96,69,347,379,443,448
220805,30103_20190901183507.jpg,八尾老原１丁目,9999,大阪,31.0,む,2019-09-01 18:34:38,2-1_all_corrected,47,42,229,125,276,167
219177,30111_20190901121808.jpg,イオン稲毛,*178,習志野,537.0,の,2019-09-01 12:16:39,2-1_all_corrected,55,43,375,135,430,178
220841,30063_20190901184132.jpg,コーナン相模原小山モール,4087,多摩,581.0,あ,2019-09-01 18:41:00,2-1_all_corrected,64,58,508,144,572,202
